account_id,district_id,frequency,account_open_date,client_id
132,40,STATEMENTS AFTER TRANSACTION,5/11/1996,158
3512,46,MONTHLY STATEMENTS,5/11/1996,4240
6792,1,MONTHLY STATEMENTS,5/11/1996,8200
491,44,MONTHLY STATEMENTS,5/12/1996,590
9513,59,MONTHLY STATEMENTS,5/12/1996,11713
684,49,MONTHLY STATEMENTS,5/12/1996,821
3285,43,MONTHLY STATEMENTS,5/12/1996,3976
3434,32,MONTHLY STATEMENTS,5/13/1996,4153
2619,20,MONTHLY STATEMENTS,5/13/1996,3160
6158,67,MONTHLY STATEMENTS,5/13/1996,7435
1013,59,MONTHLY STATEMENTS,5/13/1996,1217
3523,65,MONTHLY STATEMENTS,5/14/1996,4254
136,74,MONTHLY STATEMENTS,5/14/1996,163
632,29,MONTHLY STATEMENTS,5/14/1996,759
3769,3,MONTHLY STATEMENTS,5/14/1996,4545
2757,54,MONTHLY STATEMENTS,5/14/1996,3329
360,32,MONTHLY STATEMENTS,5/14/1996,438
9199,72,MONTHLY STATEMENTS,5/15/1996,11327
2752,74,MONTHLY STATEMENTS,5/15/1996,3323
10694,73,WEEKLY STATEMENTS,5/15/1996,13151
76,52,MONTHLY STATEMENTS,5/16/1996,90
1924,66,MONTHLY STATEMENTS,5/16/1996,2335
8772,1,MONTHLY STATEMENTS,5/16/1996,10813
2505,60,MONTHLY STATEMENTS,5/16/1996,3024
7542,54,MONTHLY STATEMENTS,5/16/1996,9340
1074,59,MONTHLY STATEMENTS,5/16/1996,1289
3495,54,MONTHLY STATEMENTS,5/17/1996,4223
1904,70,MONTHLY STATEMENTS,5/18/1996,2313
1040,19,MONTHLY STATEMENTS,5/18/1996,1248
776,66,MONTHLY STATEMENTS,5/18/1996,928
3162,63,WEEKLY STATEMENTS,5/18/1996,3823
379,32,MONTHLY STATEMENTS,5/18/1996,459
3731,70,MONTHLY STATEMENTS,5/20/1996,4501
1323,43,MONTHLY STATEMENTS,5/20/1996,1599
580,75,MONTHLY STATEMENTS,5/20/1996,698
2805,39,MONTHLY STATEMENTS,5/20/1996,3389
1399,45,MONTHLY STATEMENTS,5/20/1996,1693
1210,28,MONTHLY STATEMENTS,5/21/1996,1461
8972,70,MONTHLY STATEMENTS,5/21/1996,11050
891,34,MONTHLY STATEMENTS,5/23/1996,1073
2888,19,MONTHLY STATEMENTS,5/23/1996,3490
832,42,MONTHLY STATEMENTS,5/24/1996,1002
1905,34,MONTHLY STATEMENTS,5/25/1996,2314
7713,50,WEEKLY STATEMENTS,5/25/1996,9546
4099,54,MONTHLY STATEMENTS,5/26/1996,4937
3055,15,MONTHLY STATEMENTS,5/26/1996,3693
1715,60,MONTHLY STATEMENTS,5/26/1996,2080
1646,1,WEEKLY STATEMENTS,5/27/1996,1996
612,1,MONTHLY STATEMENTS,5/27/1996,735
450,59,MONTHLY STATEMENTS,5/28/1996,542
10445,72,MONTHLY STATEMENTS,5/29/1996,12850
268,3,MONTHLY STATEMENTS,5/29/1996,324
3240,35,WEEKLY STATEMENTS,5/29/1996,3919
877,1,MONTHLY STATEMENTS,5/29/1996,1056
621,52,MONTHLY STATEMENTS,6/1/1996,745
1124,26,MONTHLY STATEMENTS,6/2/1996,1349
687,27,MONTHLY STATEMENTS,6/2/1996,824
3590,57,MONTHLY STATEMENTS,6/2/1996,4332
3459,76,MONTHLY STATEMENTS,6/2/1996,4181
2389,40,MONTHLY STATEMENTS,6/2/1996,2884
2837,46,MONTHLY STATEMENTS,6/2/1996,3429
2190,41,WEEKLY STATEMENTS,6/4/1996,2652
3746,70,MONTHLY STATEMENTS,6/4/1996,4519
2982,19,MONTHLY STATEMENTS,6/4/1996,3601
9263,68,MONTHLY STATEMENTS,6/4/1996,11405
1405,53,MONTHLY STATEMENTS,6/4/1996,1702
1954,72,MONTHLY STATEMENTS,6/5/1996,2375
1973,71,MONTHLY STATEMENTS,6/5/1996,2398
3448,58,WEEKLY STATEMENTS,6/6/1996,4169
1913,48,MONTHLY STATEMENTS,6/6/1996,2323
958,72,MONTHLY STATEMENTS,6/6/1996,1154
3199,66,MONTHLY STATEMENTS,6/6/1996,3868
375,68,MONTHLY STATEMENTS,6/7/1996,455
1270,55,STATEMENTS AFTER TRANSACTION,6/7/1996,1533
9548,62,MONTHLY STATEMENTS,6/7/1996,11754
3522,16,MONTHLY STATEMENTS,6/7/1996,4253
669,35,MONTHLY STATEMENTS,6/7/1996,803
732,38,MONTHLY STATEMENTS,6/7/1996,879
4585,27,MONTHLY STATEMENTS,6/8/1996,5526
171,46,MONTHLY STATEMENTS,6/8/1996,207
3676,58,MONTHLY STATEMENTS,6/8/1996,4431
1082,2,MONTHLY STATEMENTS,6/8/1996,1299
6699,35,MONTHLY STATEMENTS,6/8/1996,8089
1219,1,MONTHLY STATEMENTS,6/8/1996,1472
4803,26,MONTHLY STATEMENTS,6/8/1996,5801
1528,50,MONTHLY STATEMENTS,6/8/1996,1852
9510,1,MONTHLY STATEMENTS,6/9/1996,11709
7926,69,WEEKLY STATEMENTS,6/9/1996,9798
3591,1,STATEMENTS AFTER TRANSACTION,6/9/1996,4333
1058,47,MONTHLY STATEMENTS,6/11/1996,1271
1431,41,MONTHLY STATEMENTS,6/11/1996,1736
181,21,MONTHLY STATEMENTS,6/11/1996,221
603,62,MONTHLY STATEMENTS,6/11/1996,722
409,1,MONTHLY STATEMENTS,6/11/1996,494
3584,55,MONTHLY STATEMENTS,6/12/1996,4325
93,2,MONTHLY STATEMENTS,6/12/1996,110
2104,48,MONTHLY STATEMENTS,6/12/1996,2548
2710,12,MONTHLY STATEMENTS,6/12/1996,3270
3957,33,WEEKLY STATEMENTS,6/13/1996,4773
1869,1,MONTHLY STATEMENTS,6/14/1996,2267
2397,70,MONTHLY STATEMENTS,6/14/1996,2894
2603,9,MONTHLY STATEMENTS,6/14/1996,3141
3723,2,MONTHLY STATEMENTS,6/14/1996,4491
3668,1,MONTHLY STATEMENTS,6/15/1996,4421
2400,40,MONTHLY STATEMENTS,6/15/1996,2897
3015,19,MONTHLY STATEMENTS,6/15/1996,3642
558,10,MONTHLY STATEMENTS,6/15/1996,671
3114,1,MONTHLY STATEMENTS,6/15/1996,3766
4626,9,MONTHLY STATEMENTS,6/15/1996,5574
1444,70,MONTHLY STATEMENTS,6/16/1996,1752
4447,62,MONTHLY STATEMENTS,6/16/1996,5364
3515,68,MONTHLY STATEMENTS,6/16/1996,4244
8158,48,WEEKLY STATEMENTS,6/16/1996,10075
848,31,MONTHLY STATEMENTS,6/16/1996,1022
1086,37,MONTHLY STATEMENTS,6/17/1996,1304
2602,46,MONTHLY STATEMENTS,6/17/1996,3139
4768,39,MONTHLY STATEMENTS,6/17/1996,5753
507,52,MONTHLY STATEMENTS,6/17/1996,609
3647,77,MONTHLY STATEMENTS,6/17/1996,4398
3180,1,MONTHLY STATEMENTS,6/18/1996,3845
1271,17,MONTHLY STATEMENTS,6/18/1996,1534
2870,1,MONTHLY STATEMENTS,6/18/1996,3469
3645,36,MONTHLY STATEMENTS,6/18/1996,4395
3239,5,MONTHLY STATEMENTS,6/19/1996,3918
3485,53,MONTHLY STATEMENTS,6/19/1996,4212
567,15,MONTHLY STATEMENTS,6/19/1996,681
373,67,MONTHLY STATEMENTS,6/20/1996,453
2977,28,MONTHLY STATEMENTS,6/20/1996,3595
488,25,MONTHLY STATEMENTS,6/20/1996,587
3120,1,MONTHLY STATEMENTS,6/20/1996,3774
3801,1,MONTHLY STATEMENTS,6/20/1996,4581
72,1,WEEKLY STATEMENTS,6/20/1996,85
10361,21,MONTHLY STATEMENTS,6/21/1996,12750
587,19,MONTHLY STATEMENTS,6/21/1996,705
1097,67,MONTHLY STATEMENTS,6/22/1996,1316
3206,38,MONTHLY STATEMENTS,6/22/1996,3877
3696,1,MONTHLY STATEMENTS,6/22/1996,4457
2387,70,MONTHLY STATEMENTS,6/22/1996,2882
3585,1,MONTHLY STATEMENTS,6/23/1996,4326
2706,47,MONTHLY STATEMENTS,6/23/1996,3265
2773,38,MONTHLY STATEMENTS,6/23/1996,3348
1781,10,MONTHLY STATEMENTS,6/23/1996,2158
962,64,MONTHLY STATEMENTS,6/24/1996,1159
2395,3,MONTHLY STATEMENTS,6/24/1996,2892
3227,1,MONTHLY STATEMENTS,6/24/1996,3903
2295,57,MONTHLY STATEMENTS,6/25/1996,2778
9631,11,MONTHLY STATEMENTS,6/25/1996,11855
140,24,MONTHLY STATEMENTS,6/25/1996,168
788,12,MONTHLY STATEMENTS,6/25/1996,942
2040,75,MONTHLY STATEMENTS,6/25/1996,2476
1029,26,MONTHLY STATEMENTS,6/25/1996,1236
3318,62,MONTHLY STATEMENTS,6/25/1996,4011
2420,35,MONTHLY STATEMENTS,6/25/1996,2923
3432,1,MONTHLY STATEMENTS,6/25/1996,4149
6688,16,MONTHLY STATEMENTS,6/25/1996,8076
3899,22,MONTHLY STATEMENTS,6/25/1996,4701
1275,32,MONTHLY STATEMENTS,6/26/1996,1539
1087,55,MONTHLY STATEMENTS,6/26/1996,1305
1396,46,MONTHLY STATEMENTS,6/26/1996,1690
3573,59,MONTHLY STATEMENTS,6/27/1996,4311
3149,57,MONTHLY STATEMENTS,6/27/1996,3808
1007,1,MONTHLY STATEMENTS,6/28/1996,1211
4379,44,MONTHLY STATEMENTS,6/28/1996,5277
2950,62,MONTHLY STATEMENTS,6/28/1996,3564
3793,5,MONTHLY STATEMENTS,6/28/1996,4573
3588,33,MONTHLY STATEMENTS,6/28/1996,4330
878,52,MONTHLY STATEMENTS,6/29/1996,1057
3864,33,MONTHLY STATEMENTS,7/1/1996,4658
1266,57,MONTHLY STATEMENTS,7/1/1996,1528
3089,12,WEEKLY STATEMENTS,7/2/1996,3737
7181,77,STATEMENTS AFTER TRANSACTION,7/2/1996,8667
1241,53,MONTHLY STATEMENTS,7/2/1996,1497
1004,70,MONTHLY STATEMENTS,7/2/1996,1208
2344,13,MONTHLY STATEMENTS,7/2/1996,2832
2530,74,MONTHLY STATEMENTS,7/2/1996,3054
170,59,MONTHLY STATEMENTS,7/2/1996,206
2319,58,MONTHLY STATEMENTS,7/2/1996,2806
7033,75,MONTHLY STATEMENTS,7/3/1996,8489
88,31,MONTHLY STATEMENTS,7/3/1996,105
1480,41,WEEKLY STATEMENTS,7/3/1996,1793
2526,16,MONTHLY STATEMENTS,7/4/1996,3048
2604,68,MONTHLY STATEMENTS,7/4/1996,3142
5269,49,MONTHLY STATEMENTS,7/4/1996,6366
3563,1,MONTHLY STATEMENTS,7/4/1996,4300
3550,68,MONTHLY STATEMENTS,7/4/1996,4284
1903,11,MONTHLY STATEMENTS,7/5/1996,2312
3153,2,MONTHLY STATEMENTS,7/5/1996,3813
265,19,MONTHLY STATEMENTS,7/5/1996,319
2812,18,MONTHLY STATEMENTS,7/5/1996,3396
1609,41,MONTHLY STATEMENTS,7/5/1996,1951
2737,69,MONTHLY STATEMENTS,7/6/1996,3304
7101,54,MONTHLY STATEMENTS,7/6/1996,8571
313,73,MONTHLY STATEMENTS,7/6/1996,381
2593,5,MONTHLY STATEMENTS,7/6/1996,3129
1232,48,MONTHLY STATEMENTS,7/6/1996,1487
2108,74,MONTHLY STATEMENTS,7/6/1996,2552
3694,70,MONTHLY STATEMENTS,7/6/1996,4455
1289,72,MONTHLY STATEMENTS,7/7/1996,1559
2445,52,MONTHLY STATEMENTS,7/7/1996,2952
7733,19,WEEKLY STATEMENTS,7/8/1996,9569
1758,21,MONTHLY STATEMENTS,7/8/1996,2130
9859,27,MONTHLY STATEMENTS,7/8/1996,12133
10711,36,MONTHLY STATEMENTS,7/8/1996,13172
725,70,MONTHLY STATEMENTS,7/8/1996,870
1739,3,MONTHLY STATEMENTS,7/8/1996,2110
10202,70,MONTHLY STATEMENTS,7/8/1996,12547
506,67,MONTHLY STATEMENTS,7/8/1996,608
955,59,MONTHLY STATEMENTS,7/8/1996,1151
932,20,MONTHLY STATEMENTS,7/8/1996,1122
413,18,MONTHLY STATEMENTS,7/9/1996,499
3334,67,MONTHLY STATEMENTS,7/9/1996,4031
2625,48,WEEKLY STATEMENTS,7/9/1996,3167
2147,28,MONTHLY STATEMENTS,7/10/1996,2597
984,2,MONTHLY STATEMENTS,7/10/1996,1186
3848,20,MONTHLY STATEMENTS,7/10/1996,4639
2825,54,MONTHLY STATEMENTS,7/10/1996,3415
5602,19,STATEMENTS AFTER TRANSACTION,7/10/1996,6764
1094,35,MONTHLY STATEMENTS,7/10/1996,1312
690,10,MONTHLY STATEMENTS,7/11/1996,827
2945,6,MONTHLY STATEMENTS,7/11/1996,3556
573,1,WEEKLY STATEMENTS,7/11/1996,688
2131,70,MONTHLY STATEMENTS,7/11/1996,2577
2821,54,MONTHLY STATEMENTS,7/12/1996,3410
2112,44,MONTHLY STATEMENTS,7/12/1996,2556
2506,22,STATEMENTS AFTER TRANSACTION,7/12/1996,3026
1078,1,MONTHLY STATEMENTS,7/12/1996,1293
1895,35,MONTHLY STATEMENTS,7/12/1996,2300
2961,9,MONTHLY STATEMENTS,7/12/1996,3575
3426,9,WEEKLY STATEMENTS,7/13/1996,4141
3204,61,MONTHLY STATEMENTS,7/13/1996,3874
2887,76,MONTHLY STATEMENTS,7/13/1996,3489
2468,4,MONTHLY STATEMENTS,7/13/1996,2979
3350,74,MONTHLY STATEMENTS,7/13/1996,4051
858,52,MONTHLY STATEMENTS,7/13/1996,1034
2359,54,MONTHLY STATEMENTS,7/14/1996,2851
3726,54,MONTHLY STATEMENTS,7/14/1996,4494
584,31,MONTHLY STATEMENTS,7/14/1996,702
392,1,MONTHLY STATEMENTS,7/14/1996,473
869,16,MONTHLY STATEMENTS,7/15/1996,1047
526,67,MONTHLY STATEMENTS,7/16/1996,632
571,72,MONTHLY STATEMENTS,7/16/1996,685
3946,70,MONTHLY STATEMENTS,7/16/1996,4760
2573,4,MONTHLY STATEMENTS,7/16/1996,3104
593,48,MONTHLY STATEMENTS,7/16/1996,711
4086,66,MONTHLY STATEMENTS,7/17/1996,4923
6461,50,MONTHLY STATEMENTS,7/17/1996,7796
110,36,MONTHLY STATEMENTS,7/17/1996,132
9138,26,MONTHLY STATEMENTS,7/18/1996,11250
5837,5,MONTHLY STATEMENTS,7/18/1996,7065
971,12,MONTHLY STATEMENTS,7/18/1996,1170
81,74,MONTHLY STATEMENTS,7/18/1996,96
4537,53,WEEKLY STATEMENTS,7/18/1996,5472
2266,50,MONTHLY STATEMENTS,7/19/1996,2743
137,70,MONTHLY STATEMENTS,7/19/1996,164
3562,50,MONTHLY STATEMENTS,7/19/1996,4299
1893,48,MONTHLY STATEMENTS,7/20/1996,2297
2882,44,MONTHLY STATEMENTS,7/20/1996,3484
5250,8,WEEKLY STATEMENTS,7/20/1996,6342
7674,1,MONTHLY STATEMENTS,7/21/1996,9505
11123,39,MONTHLY STATEMENTS,7/21/1996,13673
1765,18,MONTHLY STATEMENTS,7/21/1996,2139
847,2,MONTHLY STATEMENTS,7/21/1996,1021
4618,3,MONTHLY STATEMENTS,7/21/1996,5565
3543,74,MONTHLY STATEMENTS,7/21/1996,4276
1471,1,MONTHLY STATEMENTS,7/21/1996,1783
3472,55,MONTHLY STATEMENTS,7/21/1996,4196
2407,1,MONTHLY STATEMENTS,7/21/1996,2908
378,68,MONTHLY STATEMENTS,7/22/1996,458
1188,16,MONTHLY STATEMENTS,7/22/1996,1432
2652,1,MONTHLY STATEMENTS,7/22/1996,3199
3526,1,MONTHLY STATEMENTS,7/22/1996,4257
113,55,MONTHLY STATEMENTS,7/22/1996,136
3733,33,MONTHLY STATEMENTS,7/22/1996,4504
683,74,MONTHLY STATEMENTS,7/22/1996,819
3494,60,MONTHLY STATEMENTS,7/22/1996,4222
3518,9,MONTHLY STATEMENTS,7/22/1996,4248
4320,61,MONTHLY STATEMENTS,7/23/1996,5203
6495,6,MONTHLY STATEMENTS,7/23/1996,7843
3511,70,MONTHLY STATEMENTS,7/23/1996,4239
303,71,MONTHLY STATEMENTS,7/25/1996,370
3932,74,MONTHLY STATEMENTS,7/25/1996,4741
2717,74,MONTHLY STATEMENTS,7/25/1996,3281
2983,42,MONTHLY STATEMENTS,7/25/1996,3603
1490,5,MONTHLY STATEMENTS,7/25/1996,1806
3443,45,MONTHLY STATEMENTS,7/26/1996,4164
11027,32,WEEKLY STATEMENTS,7/26/1996,13556
3491,51,MONTHLY STATEMENTS,7/27/1996,4219
6453,34,MONTHLY STATEMENTS,7/27/1996,7787
7907,70,MONTHLY STATEMENTS,7/27/1996,9775
2291,49,MONTHLY STATEMENTS,7/27/1996,2773
1900,27,MONTHLY STATEMENTS,7/27/1996,2308
4389,77,MONTHLY STATEMENTS,7/28/1996,5287
3192,18,MONTHLY STATEMENTS,7/28/1996,3858
836,46,MONTHLY STATEMENTS,7/28/1996,1006
3880,3,MONTHLY STATEMENTS,7/28/1996,4677
7424,68,MONTHLY STATEMENTS,7/28/1996,9202
1187,55,MONTHLY STATEMENTS,7/28/1996,1431
25,68,MONTHLY STATEMENTS,7/28/1996,31
10954,25,MONTHLY STATEMENTS,7/29/1996,13468
1571,66,MONTHLY STATEMENTS,7/29/1996,1904
1160,39,WEEKLY STATEMENTS,7/29/1996,1396
1985,20,MONTHLY STATEMENTS,7/29/1996,2412
3359,8,MONTHLY STATEMENTS,7/30/1996,4061
9646,1,WEEKLY STATEMENTS,7/30/1996,11874
1906,1,MONTHLY STATEMENTS,8/1/1996,2316
194,44,MONTHLY STATEMENTS,8/1/1996,235
371,12,MONTHLY STATEMENTS,8/2/1996,451
9159,64,MONTHLY STATEMENTS,8/2/1996,11274
3040,17,MONTHLY STATEMENTS,8/3/1996,3674
4071,64,MONTHLY STATEMENTS,8/3/1996,4906
2278,1,MONTHLY STATEMENTS,8/3/1996,2758
2350,18,MONTHLY STATEMENTS,8/4/1996,2841
4438,48,MONTHLY STATEMENTS,8/4/1996,5353
2004,42,MONTHLY STATEMENTS,8/4/1996,2434
2101,9,MONTHLY STATEMENTS,8/4/1996,2545
3397,49,MONTHLY STATEMENTS,8/4/1996,4107
1267,43,MONTHLY STATEMENTS,8/5/1996,1529
2102,41,MONTHLY STATEMENTS,8/5/1996,2546
1654,30,MONTHLY STATEMENTS,8/5/1996,2005
2383,68,MONTHLY STATEMENTS,8/5/1996,2878
2134,52,MONTHLY STATEMENTS,8/6/1996,2581
1738,15,MONTHLY STATEMENTS,8/6/1996,2109
1576,35,WEEKLY STATEMENTS,8/6/1996,1909
3614,19,MONTHLY STATEMENTS,8/7/1996,4360
2066,25,MONTHLY STATEMENTS,8/7/1996,2505
2117,48,MONTHLY STATEMENTS,8/7/1996,2561
436,30,MONTHLY STATEMENTS,8/7/1996,524
2329,1,MONTHLY STATEMENTS,8/7/1996,2817
4442,54,MONTHLY STATEMENTS,8/8/1996,5358
1325,26,MONTHLY STATEMENTS,8/8/1996,1603
715,32,MONTHLY STATEMENTS,8/8/1996,857
9491,7,WEEKLY STATEMENTS,8/8/1996,11683
2917,68,MONTHLY STATEMENTS,8/8/1996,3524
503,1,MONTHLY STATEMENTS,8/8/1996,605
2794,74,MONTHLY STATEMENTS,8/8/1996,3375
2191,1,MONTHLY STATEMENTS,8/8/1996,2653
2947,57,MONTHLY STATEMENTS,8/9/1996,3559
2086,70,WEEKLY STATEMENTS,8/9/1996,2529
3020,3,MONTHLY STATEMENTS,8/9/1996,3648
1211,49,MONTHLY STATEMENTS,8/9/1996,1462
2724,11,MONTHLY STATEMENTS,8/9/1996,3290
963,7,MONTHLY STATEMENTS,8/9/1996,1161
3749,68,MONTHLY STATEMENTS,8/10/1996,4522
1223,70,MONTHLY STATEMENTS,8/10/1996,1476
613,74,STATEMENTS AFTER TRANSACTION,8/10/1996,737
2149,7,MONTHLY STATEMENTS,8/11/1996,2600
416,6,MONTHLY STATEMENTS,8/11/1996,502
1501,50,MONTHLY STATEMENTS,8/11/1996,1820
2114,30,MONTHLY STATEMENTS,8/11/1996,2558
176,71,WEEKLY STATEMENTS,8/12/1996,215
3066,74,MONTHLY STATEMENTS,8/12/1996,3707
911,60,MONTHLY STATEMENTS,8/12/1996,1098
779,16,MONTHLY STATEMENTS,8/13/1996,931
916,1,MONTHLY STATEMENTS,8/13/1996,1103
271,1,MONTHLY STATEMENTS,8/13/1996,328
2439,74,MONTHLY STATEMENTS,8/13/1996,2945
2210,31,MONTHLY STATEMENTS,8/13/1996,2675
1885,47,MONTHLY STATEMENTS,8/13/1996,2287
447,5,MONTHLY STATEMENTS,8/14/1996,538
3549,27,MONTHLY STATEMENTS,8/14/1996,4283
1563,47,MONTHLY STATEMENTS,8/14/1996,1895
753,31,MONTHLY STATEMENTS,8/14/1996,903
2764,53,MONTHLY STATEMENTS,8/15/1996,3337
2973,23,MONTHLY STATEMENTS,8/15/1996,3590
2209,65,MONTHLY STATEMENTS,8/15/1996,2673
2013,54,MONTHLY STATEMENTS,8/15/1996,2445
1935,38,MONTHLY STATEMENTS,8/15/1996,2351
382,14,MONTHLY STATEMENTS,8/16/1996,462
42,39,MONTHLY STATEMENTS,8/16/1996,50
945,18,MONTHLY STATEMENTS,8/16/1996,1140
8038,47,MONTHLY STATEMENTS,8/17/1996,9929
967,15,MONTHLY STATEMENTS,8/17/1996,1165
3741,65,MONTHLY STATEMENTS,8/18/1996,4514
3311,8,MONTHLY STATEMENTS,8/18/1996,4003
656,3,MONTHLY STATEMENTS,8/18/1996,787
1667,56,MONTHLY STATEMENTS,8/18/1996,2022
3789,6,MONTHLY STATEMENTS,8/18/1996,4569
7637,46,MONTHLY STATEMENTS,8/19/1996,9457
4010,30,MONTHLY STATEMENTS,8/19/1996,4833
4144,1,MONTHLY STATEMENTS,8/19/1996,4993
3347,4,MONTHLY STATEMENTS,8/19/1996,4048
2976,13,MONTHLY STATEMENTS,8/19/1996,3594
4480,58,MONTHLY STATEMENTS,8/19/1996,5404
4969,60,WEEKLY STATEMENTS,8/19/1996,6001
1274,54,WEEKLY STATEMENTS,8/19/1996,1537
7099,1,MONTHLY STATEMENTS,8/20/1996,8568
166,17,MONTHLY STATEMENTS,8/20/1996,201
1367,74,MONTHLY STATEMENTS,8/20/1996,1655
2795,11,MONTHLY STATEMENTS,8/20/1996,3376
2034,54,MONTHLY STATEMENTS,8/21/1996,2469
2622,1,MONTHLY STATEMENTS,8/21/1996,3163
10562,51,MONTHLY STATEMENTS,8/21/1996,12991
1593,16,MONTHLY STATEMENTS,8/22/1996,1931
3004,11,MONTHLY STATEMENTS,8/22/1996,3628
617,74,MONTHLY STATEMENTS,8/23/1996,741
2746,24,MONTHLY STATEMENTS,8/23/1996,3314
3427,36,MONTHLY STATEMENTS,8/23/1996,4142
58,29,MONTHLY STATEMENTS,8/23/1996,67
918,60,MONTHLY STATEMENTS,8/23/1996,1107
324,1,MONTHLY STATEMENTS,8/23/1996,396
9826,68,MONTHLY STATEMENTS,8/23/1996,12092
2094,73,MONTHLY STATEMENTS,8/23/1996,2537
20,74,MONTHLY STATEMENTS,8/24/1996,26
2930,1,MONTHLY STATEMENTS,8/24/1996,3538
182,47,MONTHLY STATEMENTS,8/24/1996,222
1517,5,MONTHLY STATEMENTS,8/24/1996,1839
4186,1,MONTHLY STATEMENTS,8/25/1996,5046
3467,17,MONTHLY STATEMENTS,8/25/1996,4190
1350,21,WEEKLY STATEMENTS,8/25/1996,1637
10220,44,MONTHLY STATEMENTS,8/26/1996,12568
2792,1,MONTHLY STATEMENTS,8/26/1996,3372
1504,1,MONTHLY STATEMENTS,8/26/1996,1823
3161,48,MONTHLY STATEMENTS,8/26/1996,3822
987,15,MONTHLY STATEMENTS,8/27/1996,1190
2360,26,MONTHLY STATEMENTS,8/27/1996,2852
399,1,MONTHLY STATEMENTS,8/27/1996,483
637,49,MONTHLY STATEMENTS,8/27/1996,764
3353,74,MONTHLY STATEMENTS,8/27/1996,4055
4588,12,MONTHLY STATEMENTS,8/27/1996,5530
10,54,MONTHLY STATEMENTS,8/28/1996,13
2113,7,MONTHLY STATEMENTS,8/28/1996,2557
2677,5,MONTHLY STATEMENTS,8/28/1996,3232
6062,24,MONTHLY STATEMENTS,8/28/1996,7325
2065,61,MONTHLY STATEMENTS,8/28/1996,2504
1894,6,MONTHLY STATEMENTS,8/29/1996,2299
1117,68,MONTHLY STATEMENTS,8/29/1996,1340
833,31,MONTHLY STATEMENTS,8/29/1996,1003
3155,28,MONTHLY STATEMENTS,8/29/1996,3815
242,69,MONTHLY STATEMENTS,8/29/1996,293
812,1,MONTHLY STATEMENTS,8/30/1996,975
3774,72,MONTHLY STATEMENTS,8/30/1996,4550
3272,53,MONTHLY STATEMENTS,8/30/1996,3961
7990,9,MONTHLY STATEMENTS,8/30/1996,9872
7262,70,MONTHLY STATEMENTS,8/30/1996,8764
3504,70,MONTHLY STATEMENTS,8/30/1996,4232
2347,38,MONTHLY STATEMENTS,8/30/1996,2836
269,3,MONTHLY STATEMENTS,8/30/1996,325
1258,3,MONTHLY STATEMENTS,9/1/1996,1518
3418,42,STATEMENTS AFTER TRANSACTION,9/2/1996,4132
871,1,MONTHLY STATEMENTS,9/2/1996,1049
2953,1,MONTHLY STATEMENTS,9/2/1996,3567
3126,17,MONTHLY STATEMENTS,9/3/1996,3781
1293,40,MONTHLY STATEMENTS,9/3/1996,1564
406,63,MONTHLY STATEMENTS,9/3/1996,491
4456,14,MONTHLY STATEMENTS,9/3/1996,5376
174,52,MONTHLY STATEMENTS,9/4/1996,212
694,67,MONTHLY STATEMENTS,9/4/1996,832
2885,1,MONTHLY STATEMENTS,9/4/1996,3487
2872,1,MONTHLY STATEMENTS,9/4/1996,3471
920,58,MONTHLY STATEMENTS,9/5/1996,1109
1525,57,MONTHLY STATEMENTS,9/5/1996,1849
1997,74,MONTHLY STATEMENTS,9/5/1996,2426
1679,68,MONTHLY STATEMENTS,9/5/1996,2039
7082,57,MONTHLY STATEMENTS,9/6/1996,8548
1910,60,MONTHLY STATEMENTS,9/6/1996,2320
5362,76,WEEKLY STATEMENTS,9/6/1996,6473
1408,10,MONTHLY STATEMENTS,9/7/1996,1707
125,2,STATEMENTS AFTER TRANSACTION,9/7/1996,150
2655,1,MONTHLY STATEMENTS,9/7/1996,3203
2314,2,MONTHLY STATEMENTS,9/7/1996,2800
297,74,MONTHLY STATEMENTS,9/8/1996,361
2914,4,MONTHLY STATEMENTS,9/8/1996,3521
4405,41,MONTHLY STATEMENTS,9/8/1996,5308
2084,44,MONTHLY STATEMENTS,9/8/1996,2527
2045,34,MONTHLY STATEMENTS,9/9/1996,2482
2058,34,MONTHLY STATEMENTS,9/9/1996,2497
1190,52,MONTHLY STATEMENTS,9/9/1996,1435
1067,34,MONTHLY STATEMENTS,9/10/1996,1280
2629,66,MONTHLY STATEMENTS,9/10/1996,3173
1774,61,MONTHLY STATEMENTS,9/10/1996,2150
2156,1,MONTHLY STATEMENTS,9/11/1996,2609
2349,72,MONTHLY STATEMENTS,9/11/1996,2839
2614,44,MONTHLY STATEMENTS,9/11/1996,3155
339,46,WEEKLY STATEMENTS,9/11/1996,414
2164,63,MONTHLY STATEMENTS,9/12/1996,2619
3508,42,MONTHLY STATEMENTS,9/12/1996,4236
164,60,MONTHLY STATEMENTS,9/13/1996,198
1799,9,MONTHLY STATEMENTS,9/13/1996,2179
1600,1,MONTHLY STATEMENTS,9/13/1996,1939
3044,72,MONTHLY STATEMENTS,9/14/1996,3679
3499,51,MONTHLY STATEMENTS,9/14/1996,4227
1474,63,MONTHLY STATEMENTS,9/14/1996,1786
2026,64,MONTHLY STATEMENTS,9/14/1996,2461
1556,54,MONTHLY STATEMENTS,9/15/1996,1887
6075,19,MONTHLY STATEMENTS,9/15/1996,7339
1066,16,WEEKLY STATEMENTS,9/15/1996,1279
2275,1,MONTHLY STATEMENTS,9/16/1996,2755
